,time: 00-C1_50kHz-ND1-2.03uW-300s_0.25ns.dat,density: 00-C1_50kHz-ND1-2.03uW-300s_0.25ns.dat,qfls: 00-C1_50kHz-ND1-2.03uW-300s_0.25ns.dat,tau_diff: 00-C1_50kHz-ND1-2.03uW-300s_0.25ns.dat,time: 01-C2_50kHz-ND1-2.03uW-300s_0.25ns.dat,density: 01-C2_50kHz-ND1-2.03uW-300s_0.25ns.dat,qfls: 01-C2_50kHz-ND1-2.03uW-300s_0.25ns.dat,tau_diff: 01-C2_50kHz-ND1-2.03uW-300s_0.25ns.dat,time: 02-EA1_50kHz-ND1-2.03uW-300s_0.25ns.dat,density: 02-EA1_50kHz-ND1-2.03uW-300s_0.25ns.dat,qfls: 02-EA1_50kHz-ND1-2.03uW-300s_0.25ns.dat,tau_diff: 02-EA1_50kHz-ND1-2.03uW-300s_0.25ns.dat,time: 03-EA2_50kHz-ND1-2.03uW-300s_0.25ns.dat,density: 03-EA2_50kHz-ND1-2.03uW-300s_0.25ns.dat,qfls: 03-EA2_50kHz-ND1-2.03uW-300s_0.25ns.dat,tau_diff: 03-EA2_50kHz-ND1-2.03uW-300s_0.25ns.dat
84,2.1250000000000002e-08,873752662454476.1,0.9914333339606254,1.0244054261980967e-07,2.1250000000000002e-08,923606311534497.8,0.9945074007596073,1.1629610706223384e-07,2.1250000000000002e-08,875772587270033.1,0.9915612588185514,1.0193271606196056e-07,2.1250000000000002e-08,791792548622627.1,0.9859765493723971,7.969509012110501e-08
85,2.15e-08,871622921298209.4,0.9912981335834524,1.0348775116629359e-07,2.15e-08,921622981407457.1,0.9943883082091355,1.177151294376949e-07,2.15e-08,873627300802231.8,0.9914253848760618,1.032262279934344e-07,2.15e-08,789312621892601.5,0.9858027620038282,8.061704182755736e-08
86,2.1750000000000003e-08,869519844002914.8,0.9911643013197894,1.0453639704362896e-07,2.1750000000000003e-08,919667742051039.8,0.9942706512854573,1.1913997293668994e-07,2.1750000000000003e-08,871514053356449.8,0.9912912135489756,1.0452684912083431e-07,2.1750000000000003e-08,786868690662792.6,0.985630962100408,8.15490081718521e-08
87,2.2000000000000002e-08,867442861814072.8,0.9910318115804095,1.0558652435949055e-07,2.2000000000000002e-08,917739960192071.9,0.9941544014688877,1.2057032014302675e-07,2.2000000000000002e-08,869432117763037.8,0.9911587117074249,1.0583432335964474e-07,2.2000000000000002e-08,784460127360465.0,0.9854611255774327,8.249099701388794e-08
88,2.225e-08,865391424039668.1,0.9909006395384845,1.0663817800611942e-07,2.225e-08,915839017324857.1,0.9940395307446203,1.220058512296891e-07,2.225e-08,867380784085184.1,0.9910278467898788,1.0714839060736614e-07,2.225e-08,782086314914324.4,0.9852932284674284,8.344301034459166e-08
89,2.2500000000000003e-08,863364997315798.1,0.9907707611003964,1.0769140333764474e-07,2.2500000000000003e-08,913964309403016.8,0.9939260115989365,1.2344624431734446e-07,2.2500000000000003e-08,865359359232898.1,0.990898586798931,1.0846878697934118e-07,2.2500000000000003e-08,779746646518662.9,0.9851272469197492,8.44050443267827e-08
90,2.2750000000000002e-08,861363064902670.2,0.9906421528775416,1.0874624585989398e-07,2.2750000000000002e-08,912115246535688.1,0.9938138170151597,1.248911758345808e-07,2.2750000000000002e-08,863367166583879.6,0.9907709002967979,1.0979524505026147e-07,2.2750000000000002e-08,777440525412496.2,0.9849631572008176,8.537708933139321e-08
91,2.3e-08,859385126009873.2,0.9905147921591049,1.0980275093343296e-07,2.3e-08,910291252688126.6,0.9937029204693674,1.2634032087969565e-07,2.3e-08,861403545611242.4,0.9906447564005512,1.1112749410010966e-07,2.3e-08,775167364672198.6,0.9848009356949258,8.635912996951996e-08
92,2.3250000000000003e-08,857430695149853.1,0.9903886568857874,1.1086096348956191e-07,2.3250000000000003e-08,908491765386739.9,0.9935932959258837,1.2779335358226553e-07,2.3250000000000003e-08,859467851518067.6,0.9905201247770978,1.1246526036453038e-07,2.3250000000000003e-08,772926587016290.1,0.9846405589055245,8.73511451214034e-08
93,2.3500000000000002e-08,855499301518538.2,0.9902637256244666,1.1192092775960865e-07,2.3500000000000002e-08,906716235428583.0,0.9934849178325655,1.2924994746466953e-07,2.3500000000000002e-08,857559454878741.2,0.9903969756379315,1.1380826728888448e-07,2.3500000000000002e-08,770717624621159.4,0.9844820034569296,8.835310796239578e-08
94,2.375e-08,853590488402096.4,0.9901399775437703,1.1298268701743955e-07,2.375e-08,904964126595340.8,0.9933777611158962,1.3070977580213953e-07,2.375e-08,855677741287037.4,0.9902752797336714,1.1515623578574914e-07,2.375e-08,768539918946627.1,0.984325246096386,8.936498598717408e-08
95,2.4000000000000003e-08,851703812608834.9,0.9900173923905436,1.1404628333536474e-07,2.4000000000000003e-08,903234915371805.8,0.9932718011759069,1.3217251198036724e-07,2.4000000000000003e-08,853822111010899.9,0.9901550083484052,1.165088844948859e-07,2.4000000000000003e-08,766392920570364.9,0.9841702636964338,9.038674103221855e-08
96,2.4250000000000002e-08,849838843925280.4,0.9898959504671863,1.1511175735321901e-07,2.4250000000000002e-08,901528090668873.6,0.9931670138809354,1.3363782985026783e-07,2.4250000000000002e-08,851991978653873.9,0.9900361332938543,1.1786593004580785e-07,2.4250000000000002e-08,764276089030280.8,0.9840170332575238,9.14183292974146e-08
97,2.45e-08,847995164595505.0,0.9897756326098409,1.161791480604626e-07,2.45e-08,899843153551053.9,0.9930633755622384,1.3510540407895673e-07,2.45e-08,850186772823127.2,0.9899186269033764,1.1922708732170813e-07,2.45e-08,762188892674072.6,0.9838655319108416,9.2459701367187e-08
98,2.475e-08,846172368822800.8,0.9896564201674086,1.1724849259146101e-07,2.475e-08,898179616968505.0,0.9929608630084703,1.3657491049566754e-07,2.475e-08,848405935804009.8,0.9898024620258212,1.205920697249118e-07,2.475e-08,760130808515230.6,0.9837157369212927,9.351080223168794e-08
99,2.5000000000000002e-08,844370062292814.6,0.9895382949813709,1.1831982603341224e-07,2.5000000000000002e-08,896537005493586.2,0.992859453460042,1.380460264329059e-07,2.5000000000000002e-08,846648923241084.6,0.9896876120192528,1.2196058944283783e-07,2.5000000000000002e-08,758101322094844.5,0.983567625690617,9.457157130855069e-08
100,2.525e-08,842587861717309.9,0.9894212393663965,1.1939318124706134e-07,2.525e-08,894914855061924.1,0.992759124603371,1.395184310608536e-07,2.525e-08,844915203825568.8,0.989574050744555,1.2333235771406779e-07,2.525e-08,756099927348634.4,0.9834211757605973,9.564194246549789e-08
101,2.55e-08,840825394397721.6,0.9893052360917093,1.20468588699503e-07,2.55e-08,893312712717980.1,0.992659854565035,1.4099180571542415e-07,2.55e-08,843204258989115.5,0.9894617525589312,1.2470708509443832e-07,2.55e-08,754126126478685.8,0.9832763648163297,9.672184404434956e-08
102,2.5750000000000002e-08,839082297807717.4,0.9891902683631958,1.215460763095867e-07,2.5750000000000002e-08,891730136365107.9,0.9925616219058409,1.4246583421811562e-07,2.5750000000000002e-08,841515582603865.4,0.989350692309311,1.260844817216982e-07,2.5750000000000002e-08,752179429829422.8,0.9831331706895341,9.781119888682128e-08
103,2.6e-08,837358219193994.6,0.9890763198062327,1.2262566930471943e-07,2.6e-08,890166694520078.9,0.9924644056148191,1.4394020318879806e-07,2.6e-08,839848680688698.5,0.9892408453256785,1.27464257579345e-07,2.6e-08,750259355767400.5,0.9829915713618741,9.890992436236593e-08
104,2.625e-08,835652815194571.6,0.9889633744492081,1.2370739008973406e-07,2.625e-08,888621966072058.6,0.9923681851031542,1.4541460234837684e-07,2.625e-08,838203071121606.6,0.9891321874143312,1.2884612275837153e-07,2.625e-08,748365430564544.6,0.9828515449682711,1.000179323985358e-07
105,2.6500000000000002e-08,833965751473856.6,0.9888514167077187,1.2479125812664538e-07,2.6500000000000002e-08,887095540046006.6,0.9922729401980597,1.4688872481323153e-07,2.6500000000000002e-08,836578283358113.4,0.9890246948510822,1.3022978771662157e-07,2.6500000000000002e-08,746497188284502.6,0.98271306980019,1.0113512951408043e-07
106,2.675e-08,832296702373802.2,0.9887404313694194,1.2587728982568877e-07,2.675e-08,885587015370473.9,0.9921786511366113,1.4836226737918042e-07,2.675e-08,834973858155659.5,0.9889183443744145,1.3161496353567632e-07,2.675e-08,744654170671809.9,0.9825761243088802,1.0226141685520335e-07
107,2.7e-08,830645350580477.5,0.9886304035795044,1.2696549844698943e-07,2.7e-08,884096000649767.9,0.9920852985595399,1.4983493079530348e-07,2.7e-08,833389347303875.8,0.9888131131785995,1.3300136217398123e-07,2.7e-08,742835927043602.1,0.9824406871085566,1.0339669023489102e-07
108,2.7250000000000002e-08,829011386805413.4,0.9885213188268005,1.2805589401273922e-07,2.7250000000000002e-08,882622113940449.9,0.9919928635050004,1.5130642002676717e-07,2.7250000000000002e-08,831824313360659.0,0.9887089789067874,1.343886967168271e-07,2.7250000000000002e-08,741042014183641.0,0.9823067369795095,1.0454084017635161e-07
109,2.75e-08,827394509481101.6,0.9884131629304493,1.29148483229111e-07,2.75e-08,881164982532132.1,0.9919013274023184,1.527764445066828e-07,2.75e-08,830278329393968.9,0.988605919644079,1.3577668162173157e-07,2.75e-08,739271996238438.8,0.98217425287113,1.0569375195959703e-07
110,2.775e-08,825794424470047.8,0.9883059220271595,1.3024326941838807e-07,2.775e-08,879724242732536.4,0.991810672065727,1.5424471837622207e-07,2.775e-08,828750978729260.1,0.9885039139105863,1.3716503295977293e-07,2.775e-08,737525444615298.1,0.9820432139048408,1.0685530567281085e-07
111,2.8000000000000003e-08,824210844786798.6,0.9881995825590101,1.3134025246031828e-07,2.8000000000000003e-08,878299539656771.2,0.9917208796880962,1.5571096071292857e-07,2.8000000000000003e-08,827241854702466.0,0.9884029406544936,1.385534686514415e-07,2.8000000000000003e-08,735801937882098.9,0.9819135993769259,1.0802537626729597e-07
112,2.825e-08,822643490332395.9,0.9880941312617835,1.324394287423458e-07,2.825e-08,876890527020791.6,0.991631932834666,1.5717489574650606e-07,2.825e-08,825750560418444.9,0.9883029792451201,1.3994170869766927e-07,2.825e-08,734101061668687.6,0.9817853887612485,1.092038336172415e-07
113,2.85e-08,821092087640712.2,0.9879895551538108,1.3354079111948292e-07,2.85e-08,875496866938991.2,0.9915438144367869,1.5863625306273688e-07,2.85e-08,824276708514802.9,0.9882040094659965,1.4132947540511647e-07,2.85e-08,732422408569739.1,0.9816585617118563,1.1039054258387284e-07
114,2.8750000000000003e-08,819556369636163.8,0.987885841525309,1.346443288815327e-07,2.8750000000000003e-08,874118229725886.8,0.991456507785674,1.6009476779468153e-07,2.8750000000000003e-08,822819920931006.5,0.9881060115079605,1.427164936049793e-07,2.8750000000000003e-08,730765578048976.8,0.9815330980654621,1.1158536308425148e-07
115,2.9e-08,818036075402296.1,0.9877829779281933,1.357500277296262e-07,2.9e-08,872754293701844.5,0.991369996526182,1.6155018080034783e-07,2.9e-08,821379828682696.1,0.9880089659622766,1.4410249086656662e-07,2.9e-08,729130176344652.9,0.9814089778438024,1.1278815016496691e-07
116,2.925e-08,816530949960774.8,0.9876809521663453,1.368578697600032e-07,2.925e-08,871404745002803.4,0.9912842646506038,1.6300223882895132e-07,2.925e-08,819956071641110.6,0.9879128538137861,1.454871977029145e-07,2.925e-08,727515816376200.0,0.9812861812558653,1.139987540806085e-07
117,2.9500000000000003e-08,815040744060315.9,0.9875797522863216,1.3796783345562883e-07,2.9500000000000003e-08,870069277393941.4,0.9911992964925007,1.6445069467273678e-07,2.9500000000000003e-08,818548298317537.2,0.9878176564340945,1.4687034777078908e-07,2.9500000000000003e-08,725922117651977.8,0.9811646886999887,1.152170203772887e-07
118,2.9750000000000002e-08,813565213975123.0,0.9874793665684836,1.3907989368507237e-07,2.9750000000000002e-08,868747592087239.2,0.9911150767205649,1.6589530730705222e-07,2.9750000000000002e-08,817156165652696.0,0.9877233555747977,1.4825167806271405e-07,2.9750000000000002e-08,724348706178049.9,0.9810444807658255,1.1644278998099922e-07
119,3.0000000000000004e-08,812104121312402.4,0.9873797835185327,1.4019402170860136e-07,3.0000000000000004e-08,867439397562885.4,0.9910315903325241,1.673358420166804e-07,3.0000000000000004e-08,815779338810969.9,0.987629933360756,1.4963092909230656e-07,3.0000000000000004e-08,722795214367933.4,0.9809255382361742,1.1767589929113508e-07
120,3.025e-08,810657232828555.2,0.9872809918594363,1.4131018519087096e-07,3.025e-08,866144409394471.9,0.9909488226490852,1.6877207050974627e-07,3.025e-08,814417490979395.8,0.9875373722834173,1.5100784507138613e-07,3.025e-08,721261280953269.4,0.9808078420886756,1.189161802790591e-07
121,3.05e-08,809224320253652.8,0.9871829805237262,1.4242834822005498e-07,3.05e-08,864862350077927.6,0.9908667593079284,1.7020377101875918e-07,3.05e-08,813070303171321.6,0.9874456551941929,1.523821740799756e-07,3.05e-08,719746550895377.5,0.9806913734973745,1.2016346059163612e-07
122,3.075e-08,807805160123824.4,0.987085738646157,1.4354847133352091e-07,3.075e-08,863592948864134.5,0.9907853862577479,1.716307283887212e-07,3.075e-08,811737464034649.1,0.9873547652978933,1.5375366822836803e-07,3.075e-08,718250675297651.8,0.9805761138341472,1.2141756365972271e-07
123,3.1e-08,806399533621196.4,0.9869892555567075,1.446705115490782e-07,3.1e-08,862335941595171.2,0.9907046897523493,1.7305273415323882e-07,3.1e-08,810418669664568.1,0.9872646861462245,1.5512208381062092e-07,3.1e-08,716773311318774.1,0.9804620446699956,1.226783088119256e-07
124,3.1250000000000005e-08,805007226421038.2,0.9868935207739125,1.4579442240225035e-07,3.1250000000000005e-08,861091070544130.8,0.9906246563448,1.7446958659782975e-07,3.1250000000000005e-08,809113623420701.5,0.9871754016313459,1.564871814506684e-07,3.1250000000000005e-08,715314122086715.5,0.9803491477762079,1.23945511392853e-07
125,3.1500000000000004e-08,803628028545787.1,0.9867985239985092,1.4692015398895328e-07,3.1500000000000004e-08,859858084258454.4,0.9905452728816414,1.7588109081124696e-07,3.1500000000000004e-08,807822035748568.5,0.9870868959794988,1.5784872623965652e-07,3.1500000000000004e-08,713872776613507.5,0.9802374051253901,1.2521898288651389e-07
126,3.175e-08,802261734225633.9,0.9867042551073872,1.4804765301313268e-07,3.175e-08,858636737406727.5,0.99046652649716,1.772870587252399e-07,3.175e-08,806543624005285.2,0.9869991537447026,1.59206487865691e-07,3.175e-08,712448949710762.9,0.9801267988923675,1.264985310444834e-07
127,3.2e-08,800908141765363.2,0.9866107041478273,1.4917686283990042e-07,3.2e-08,857426790628879.9,0.9903884046077251,1.786873091423463e-07,3.2e-08,805278112289415.6,0.986912159802523,1.6056024073410178e-07,3.2e-08,711042321905935.9,0.9800173114549591,1.2778396001837764e-07
128,3.225e-08,799567053417165.0,0.9865178613320156,1.5030772355278437e-07,3.225e-08,856228010389736.4,0.9903108949061884,1.800816677525557e-07,3.225e-08,804025231274886.8,0.9868258993439145,1.6190976408084756e-07,3.225e-08,709652579359311.0,0.9799089253946272,1.2907507049739262e-07
129,3.25e-08,798238275259130.4,0.986425717031825,1.5144017201634387e-07,3.25e-08,855040168835857.1,0.9902339853563557,1.8146996713919582e-07,3.25e-08,802784718048888.9,0.9867403578691394,1.632548420762127e-07,3.25e-08,708279413781707.4,0.9798016234970057,1.3037165984951333e-07
130,3.275e-08,796921617079171.1,0.986334261773847,1.525741419420988e-07,3.275e-08,853863043655616.4,0.9901576641875235,1.8285204677364343e-07,3.275e-08,801556315953673.0,0.9866555211817623,1.645952639211028e-07,3.275e-08,706922522352900.2,0.9796953887523073,1.3167352226776565e-07
131,3.3000000000000004e-08,795616892264105.0,0.9862434862346651,1.537095639594292e-07,3.3000000000000004e-08,852696417942458.0,0.9900819198890899,1.842277530005029e-07,3.3000000000000004e-08,800339774432169.5,0.9865713753827273,1.6593082393476364e-07,3.3000000000000004e-08,705581607640750.5,0.9795902043556157,1.329804489198922e-07
132,3.325e-08,794323917693663.0,0.9861533812363602,1.5484636568971858e-07,3.325e-08,851540080061276.2,0.9900067412052358,1.8559693901206845e-07,3.325e-08,799134848877340.9,0.9864879068645126,1.6726132163379609e-07,3.325e-08,704256377521041.5,0.9794860537070618,1.3429222810210887e-07
133,3.35e-08,793042513639185.4,0.9860639377422342,1.5598447182467931e-07,3.35e-08,850393823517860.9,0.9899321171296787,1.8695946481400437e-07,3.35e-08,797941300485192.9,0.9864051023053669,1.685865618038309e-07,3.35e-08,702946545098023.9,0.979382920411891,1.3560864539659588e-07
134,3.375e-08,791772503666781.5,0.9859751468527439,1.5712380420758062e-07,3.375e-08,849257446831354.4,0.9898580369005028,1.8831519718137946e-07,3.375e-08,796758896111366.4,0.9863229486636307,1.699063545624854e-07,3.375e-08,701651828625665.5,0.9792807882804218,1.3692948383269403e-07
135,3.4e-08,790513714544740.8,0.9858869998016344,1.5826428191828264e-07,3.4e-08,848130753409664.2,0.9897844899950629,1.8966400960616447e-07,3.4e-08,795587408131226.1,0.9862414331721373,1.7122051541452605e-07,3.4e-08,700371951429613.0,0.9791796413279005,1.382545240507475e-07
136,3.425e-08,789265976154991.5,0.9857994879522637,1.5940582136095664e-07,3.425e-08,847013551427773.2,0.9897114661249635,1.9100578223623176e-07,3.425e-08,794426614303377.5,0.9861605433327014,1.725288652993983e-07,3.425e-08,699106641829860.6,0.9790794637742538,1.3958354446963578e-07
137,3.4500000000000005e-08,788029121408408.9,0.9857126027941072,1.6054833635467616e-07,3.4500000000000005e-08,845905653708895.6,0.9896389552311161,1.9234040180707002e-07,3.4500000000000005e-08,793276297636528.0,0.9860802669106896,1.7383123063029734e-07,3.4500000000000005e-08,697855633064136.4,0.9789802400437443,1.4091632145675443e-07
138,3.4750000000000003e-08,786802986163789.1,0.9856263359394362,1.61691738227209e-07,3.4750000000000003e-08,844806877608421.2,0.9895669474788711,1.9366776156498735e-07,3.4750000000000003e-08,792136246259625.2,0.9860005919296762,1.7512744332679942e-07,3.4750000000000003e-08,696618663212002.8,0.9788819547645318,1.4225262950052612e-07
139,3.5e-08,785587409150308.6,0.9855406791201585,1.6283593591014674e-07,3.5e-08,843717044900597.0,0.98949543325323,1.9498776118440188e-07,3.5e-08,791006253295194.1,0.9859215066661853,1.7641734083899667e-07,3.5e-08,695395475119680.8,0.978784592768141,1.435922413855512e-07
140,3.525e-08,784382231893299.6,0.9854556241848178,1.6398083603770888e-07,3.525e-08,842635981667888.0,0.989424403154131,1.9630030667762877e-07,3.525e-08,789886116735803.1,0.9858429996445164,1.7770076616495383e-07,3.525e-08,694185816325596.5,0.9786881390888448,1.4493492836939197e-07
141,3.55e-08,783187298643180.5,0.9853711630957378,1.6512634304652997e-07,3.55e-08,841563518192967.5,0.9893538479918166,1.9760531029911816e-07,3.55e-08,788775639323586.2,0.9857650596316571,1.7897756786089413e-07,3.55e-08,692989438986661.0,0.9785925789629607,1.4628046036139742e-07
142,3.575e-08,782002456307382.2,0.98528728792631,1.6627235927816925e-07,3.575e-08,840499488853282.0,0.9892837587822754,1.989026904431048e-07,3.575e-08,787674628432753.4,0.9856876756322793,1.80247600044604e-07,3.575e-08,691806099805280.1,0.9784978978280656,1.476286061026973e-07
143,3.6000000000000005e-08,780827554385127.0,0.9852039908584141,1.6741878508261542e-07,3.6000000000000005e-08,839443732018139.6,0.9892141267427633,2.0019237153749396e-07,3.6000000000000005e-08,786582895955018.9,0.9856108368838212,1.8151072239214535e-07,3.6000000000000005e-08,690635559957105.6,0.9784040813221346,1.4897913334807893e-07
144,3.6250000000000004e-08,779662444904916.2,0.9851212641799643,1.6856551892396257e-07,3.6250000000000004e-08,838396089948269.6,0.9891449432874017,2.0147428393034914e-07,3.6250000000000004e-08,785500258187880.8,0.9855345328516546,1.827668001279671e-07,3.6250000000000004e-08,689477585019527.9,0.9783111152826045,1.5033180904780225e-07
145,3.65e-08,778506982364590.0,0.9850391002825765,1.697124574872004e-07,3.65e-08,837356408697801.8,0.989076200022853,2.0274836377496294e-07,3.65e-08,784426535725684.4,0.9854587532243354,1.8401570400887234e-07,3.65e-08,688331944900915.9,0.9782189857453648,1.5168639953118587e-07
146,3.675e-08,777361023673838.2,0.9849574916593495,1.70859495786449e-07,3.675e-08,836324538018616.4,0.9890078887440731,2.0401455290772226e-07,3.675e-08,783361553353405.8,0.9853834879089397,1.8525731030199773e-07,3.675e-08,687198413770608.6,0.9781276789436818,1.5304267068942184e-07
147,3.7e-08,776224428099031.4,0.9848764309027538,1.7200652727362438e-07,3.7e-08,835300331267012.6,0.9889400014301407,2.0527279872465103e-07,3.7e-08,782305139943090.4,0.9853087270264816,1.86491500756599e-07,3.7e-08,686076769989661.2,0.9780371813070579,1.5440038815937792e-07
